modified_question,modified_answer,assignment_id,objective,confidence,question,correct_answer,question_type,question_base,evidences,domain,worker_id,evidences_in_min,time_spent,video_link,video_id,time_in_original_video,duration
Is there a hand holding an EGA?,"Yes there is a hand holding an EGA (Eagle, globe, and anchor), the official insignia for the United States Marines.",3TU5ZICBRD0KJKY9OE6KBRZTDYS8QM,I want to get recruits excited about going to basic training for the Marines.,very_high,Is there a hand holding an EGA?,"Yes there is a hand holding an EGA (Eagle, globe, and anchor), the official insignia for the United States Marines.",['Existence'],['scene'],"[{0: [27.865, 31.924]}]",Military,A1UXY4UGY259QT,"[{0: ['00:27.865', '00:31.924']}]",3260.0,https://www.dropbox.com/s/yvn0z1ofkemt6wa/Sandboxx_10-clip-1.mp4?raw=1,Sandboxx_10-clip-1,"{'frames': {'start': '00:01:00.644', 'end': '00:01:36.888'}, 'seconds': {'start': '60.64391666666666', 'end': '96.88845833333333'}, 'split-method': 'auto'}",36.24454166666667
Are two men walking with weapons slung over their shoulders?,Yes two men are walking with weapons slung over their shoulders.,3TU5ZICBRD0KJKY9OE6KBRZTDYS8QM,I want to se how heavy weaponry is handled.,very_high,Are two men walking with weapons slung over their shoulders?,Yes two men are walking with weapons slung over their shoulders.,"['Existence', 'Motion']",['scene'],"[{0: [16.072, 20.52]}]",Military,A1UXY4UGY259QT,"[{0: ['00:16.072', '00:20.520']}]",3260.0,https://www.dropbox.com/s/dlahkdeub6u4oeb/WarLeaks-Military-Blog_7-clip-1.mp4?raw=1,WarLeaks-Military-Blog_7-clip-1,"{'frames': {'start': '00:01:04.665', 'end': '00:01:25.185'}, 'seconds': {'start': '64.66460000000001', 'end': '85.1851'}, 'split-method': 'auto'}",20.5205
Is there background music in the video?,Yes there is background music in the video.,3TU5ZICBRD0KJKY9OE6KBRZTDYS8QM,I am interested in military ceremonies.,very_high,Is there background music in the video?,Yes there is background music in the video.,['Existence'],['audio'],"[{0: [12.88, 23.515]}, {1: [28.115, 31.317]}, {2: [41.51, 44.16]}]",Military,A1UXY4UGY259QT,"[{0: ['00:12.880', '00:23.515']}, {1: ['00:28.115', '00:31.317']}, {2: ['00:41.510', '00:44.160']}]",3260.0,https://www.dropbox.com/s/v35dxwq64vf8jxp/MilitaryNotes_9-manual.mp4?raw=1,MilitaryNotes_9-manual,"{'seconds': {'start': '1:09', 'end': '1:55'}, 'split-method': 'manual'}",46.0
What type of uniform is being worn in the video?,The United States Army combat uniform is worn in the video.,3TU5ZICBRD0KJKY9OE6KBRZTDYS8QM,I want to se how heavy weaponry is handled.,very_high,What type of uniform is being worn in the video?,The United States Army combat uniform is worn in the video.,['Existence'],['scene'],"[{0: [8.225, 15.842]}]",Military,A1UXY4UGY259QT,"[{0: ['00:08.225', '00:15.842']}]",3260.0,https://www.dropbox.com/s/dlahkdeub6u4oeb/WarLeaks-Military-Blog_7-clip-1.mp4?raw=1,WarLeaks-Military-Blog_7-clip-1,"{'frames': {'start': '00:01:04.665', 'end': '00:01:25.185'}, 'seconds': {'start': '64.66460000000001', 'end': '85.1851'}, 'split-method': 'auto'}",20.5205
Is a weapon fired in the video?,Yes a weapon is fired in the video.,3TU5ZICBRD0KJKY9OE6KBRZTDYS8QM,I want to se how heavy weaponry is handled.,very_high,Is a weapon fired in the video?,Yes a weapon is fired in the video.,"['Existence', 'Motion']","['audio', 'scene']","[{0: [4.038, 7.831]}]",Military,A1UXY4UGY259QT,"[{0: ['00:04.038', '00:07.831']}]",3260.0,https://www.dropbox.com/s/dlahkdeub6u4oeb/WarLeaks-Military-Blog_7-clip-1.mp4?raw=1,WarLeaks-Military-Blog_7-clip-1,"{'frames': {'start': '00:01:04.665', 'end': '00:01:25.185'}, 'seconds': {'start': '64.66460000000001', 'end': '85.1851'}, 'split-method': 'auto'}",20.5205
Is there a Lockheed Martin F-22 Raptor in the video?,Yes there is a Lockheed Martin F-22 Raptor in the video.,3TU5ZICBRD0KJKY9OE6KBRZTDYS8QM,I want to learn about stealth aircraft.,very_high,Is there a Lockheed Martin F-22 Raptor in the video?,Yes there is a Lockheed Martin F-22 Raptor in the video.,['Existence'],['scene'],"[{0: [2.939, 36.005]}]",Military,A1UXY4UGY259QT,"[{0: ['00:02.939', '00:36.005']}]",3260.0,https://www.dropbox.com/s/bx1mh840yx4z843/Sandboxx_2-clip-2.mp4?raw=1,Sandboxx_2-clip-2,"{'frames': {'start': '00:02:18.800', 'end': '00:03:20.033'}, 'seconds': {'start': '138.8', 'end': '200.03333333333333'}, 'split-method': 'auto'}",61.23333333333332
Are women in this video?,Yes women are in this video.,3TU5ZICBRD0KJKY9OE6KBRZTDYS8QM,I want to get recruits excited about going to basic training for the Marines.,very_high,Are women in this video?,Yes women are in this video.,['Existence'],['scene'],"[{0: [0.696, 8.728]}]",Military,A1UXY4UGY259QT,"[{0: ['00:00.696', '00:08.728']}]",3260.0,https://www.dropbox.com/s/yvn0z1ofkemt6wa/Sandboxx_10-clip-1.mp4?raw=1,Sandboxx_10-clip-1,"{'frames': {'start': '00:01:00.644', 'end': '00:01:36.888'}, 'seconds': {'start': '60.64391666666666', 'end': '96.88845833333333'}, 'split-method': 'auto'}",36.24454166666667
Is there a uniformed man climbing a Jacob's ladder?,Yes there is a uniformed man climbing a Jacob's ladder.,3TU5ZICBRD0KJKY9OE6KBRZTDYS8QM,I want to observe how to clear through a ship.,very_high,Is there a uniformed man climbing a Jacob's ladder?,Yes there is a uniformed man climbing a Jacob's ladder.,"['Existence', 'Motion']",['scene'],"[{0: [0.0, 9.364]}]",Military,A1UXY4UGY259QT,"[{0: ['00:00.000', '00:09.364']}]",3260.0,https://www.dropbox.com/s/ulm2w6jjbk8nvlk/USA-Military-Channel_11-clip-2.mp4?raw=1,USA-Military-Channel_11-clip-2,"{'frames': {'start': '00:02:23.644', 'end': '00:03:25.572'}, 'seconds': {'start': '143.64371105762802', 'end': '205.5723353835183'}, 'split-method': 'auto'}",61.92862432589027
Which military branch is conducting the ceremony in the video?,The United States Army is conducting the ceremony in the video.,3TU5ZICBRD0KJKY9OE6KBRZTDYS8QM,I am interested in military ceremonies.,very_high,Which military branch is conducting the ceremony in the video?,The United States Army is conducting the ceremony in the video.,['Entity'],['scene'],"[{0: [0.0, 7.434]}, {1: [11.666, 31.133]}]",Military,A1UXY4UGY259QT,"[{0: ['00:00.000', '00:07.434']}, {1: ['00:11.666', '00:31.133']}]",3260.0,https://www.dropbox.com/s/v35dxwq64vf8jxp/MilitaryNotes_9-manual.mp4?raw=1,MilitaryNotes_9-manual,"{'seconds': {'start': '1:09', 'end': '1:55'}, 'split-method': 'manual'}",46.0
Are there flags in the video?,Yes there are flags in the video.,3TU5ZICBRD0KJKY9OE6KBRZTDYS8QM,I am interested in military ceremonies.,very_high,Are there flags in the video?,Yes there are flags in the video.,['Existence'],['scene'],"[{0: [0.0, 6.403]}, {1: [8.133, 17.48]}, {2: [21.418, 46.0]}]",Military,A1UXY4UGY259QT,"[{0: ['00:00.000', '00:06.403']}, {1: ['00:08.133', '00:17.480']}, {2: ['00:21.418', '00:46.000']}]",3260.0,https://www.dropbox.com/s/v35dxwq64vf8jxp/MilitaryNotes_9-manual.mp4?raw=1,MilitaryNotes_9-manual,"{'seconds': {'start': '1:09', 'end': '1:55'}, 'split-method': 'manual'}",46.0
Is there Iraq's national flag in the video?,Yes there is Iraq's national flag in the video.,3TU5ZICBRD0KJKY9OE6KBRZTDYS8QM,I am interested in military ceremonies.,very_high,Is there Iraq's national flag in the video?,Yes there is Iraq's national flag in the video.,['Existence'],['scene'],"[{0: [0.0, 5.667]}, {1: [11.666, 17.37]}, {2: [27.931, 31.059]}, {3: [45.117, 46.0]}]",Military,A1UXY4UGY259QT,"[{0: ['00:00.000', '00:05.667']}, {1: ['00:11.666', '00:17.370']}, {2: ['00:27.931', '00:31.059']}, {3: ['00:45.117', '00:46.000']}]",3260.0,https://www.dropbox.com/s/v35dxwq64vf8jxp/MilitaryNotes_9-manual.mp4?raw=1,MilitaryNotes_9-manual,"{'seconds': {'start': '1:09', 'end': '1:55'}, 'split-method': 'manual'}",46.0
Why is the human putting meat into the cylinder and vegetation kindling on top?,The human intends to set fire to the kindling and dry the meat out.,3VFJCI1K4ZYZO0JRKR788UQWX2BGRD,Determine what the human is doing,very_high,Why is the human putting meat into the cylinder and vegetation kindling on top?,The human intends to set fire to the kindling and dry the meat out.,['Reasoning'],['scene'],"[{0: [91.056, 95.08]}]",Human Survival,A35LVQB4S4W7ZB,"[{0: ['01:31.056', '01:35.080']}]",4299.0,https://www.dropbox.com/s/i2zoj6vi045har5/King-Kong-Amazon_0-clip-5.mp4?raw=1,King-Kong-Amazon_0-clip-5,"{'frames': {'start': '00:05:24.733', 'end': '00:07:07.367'}, 'seconds': {'start': '324.73333333333335', 'end': '427.3666666666667'}, 'split-method': 'auto'}",102.63333333333333
Is the human cooking food over the fire?,"Yes, the human is cooking food over the fire with the use of a pan.",3VFJCI1K4ZYZO0JRKR788UQWX2BGRD,What is the human doing?,very_high,Is the human cooking food over the fire?,"Yes, the human is cooking food over the fire with the use of a pan.",['Existence'],['scene'],"[{0: [52.662, 54.239]}, {1: [65.447, 67.925]}, {2: [19.375, 21.29]}]",Human Survival,A35LVQB4S4W7ZB,"[{0: ['00:52.662', '00:54.239']}, {1: ['01:05.447', '01:07.925']}, {2: ['00:19.375', '00:21.290']}]",4299.0,https://www.dropbox.com/s/cfccti4ffp12dxh/Chad-Zuber_4-clip-2.mp4?raw=1,Chad-Zuber_4-clip-2,"{'frames': {'start': '00:02:22.209', 'end': '00:03:32.612'}, 'seconds': {'start': '142.20873333333333', 'end': '212.6124'}, 'split-method': 'auto'}",70.40366666666668
Which direction is the wind blowing?,The wind is blowing to the left.,3VFJCI1K4ZYZO0JRKR788UQWX2BGRD,"Determine why the human is moving rocks
",very_high,Which direction is the wind blowing?,The wind is blowing to the left.,"['Existence', 'Location']",['scene'],"[{0: [51.661, 54.126]}]",Human Survival,A35LVQB4S4W7ZB,"[{0: ['00:51.661', '00:54.126']}]",4299.0,https://www.dropbox.com/s/on7q8y18j8lbnt0/Bertram-Craft_4-clip-0.mp4?raw=1,Bertram-Craft_4-clip-0,"{'frames': {'start': '00:00:00.000', 'end': '00:01:05.560'}, 'seconds': {'start': '0.0', 'end': '65.56'}, 'split-method': 'auto'}",65.56
Why is the human piling rocks by the fire?,The human is piling rocks by the fire to block the wind so the fire will not go out.,3VFJCI1K4ZYZO0JRKR788UQWX2BGRD,"Determine why the human is moving rocks
",very_high,Why is the human piling rocks by the fire?,The human is piling rocks by the fire to block the wind so the fire will not go out.,"['Entity', 'Reasoning']",['scene'],"[{0: [47.308, 51.347]}, {1: [42.011, 43.899]}]",Human Survival,A35LVQB4S4W7ZB,"[{0: ['00:47.308', '00:51.347']}, {1: ['00:42.011', '00:43.899']}]",4299.0,https://www.dropbox.com/s/on7q8y18j8lbnt0/Bertram-Craft_4-clip-0.mp4?raw=1,Bertram-Craft_4-clip-0,"{'frames': {'start': '00:00:00.000', 'end': '00:01:05.560'}, 'seconds': {'start': '0.0', 'end': '65.56'}, 'split-method': 'auto'}",65.56
What Is the human creating by making a rectangular prism out of sticks?,The human is creating a shelter,3VFJCI1K4ZYZO0JRKR788UQWX2BGRD,What is the human using the sticks to create?,very_high,What Is the human creating by making a rectangular prism out of sticks?,The human is creating a shelter,"['Entity', 'Reasoning']",['scene'],"[{0: [14.618, 17.751]}, {1: [59.579, 61.053]}, {2: [76.162, 76.777]}]",Human Survival,A35LVQB4S4W7ZB,"[{0: ['00:14.618', '00:17.751']}, {1: ['00:59.579', '01:01.053']}, {2: ['01:16.162', '01:16.777']}]",4299.0,https://www.dropbox.com/s/abbp9z3ljxlnwq3/BC-Bushcraft_0-clip-4.mp4?raw=1,BC-Bushcraft_0-clip-4,"{'frames': {'start': '00:04:31.538', 'end': '00:05:48.315'}, 'seconds': {'start': '271.53793333333334', 'end': '348.31463333333335'}, 'split-method': 'auto'}",76.7767
What is the human putting into cylinders?,The human is  putting cooked meat into the cylinder,3VFJCI1K4ZYZO0JRKR788UQWX2BGRD,Determine what the human is doing,high,What is the human putting into cylinders?,The human is  putting cooked meat into the cylinder,['Existence'],['scene'],"[{0: [14.122, 18.392]}, {1: [37.769, 39.083]}]",Human Survival,A35LVQB4S4W7ZB,"[{0: ['00:14.122', '00:18.392']}, {1: ['00:37.769', '00:39.083']}]",4299.0,https://www.dropbox.com/s/i2zoj6vi045har5/King-Kong-Amazon_0-clip-5.mp4?raw=1,King-Kong-Amazon_0-clip-5,"{'frames': {'start': '00:05:24.733', 'end': '00:07:07.367'}, 'seconds': {'start': '324.73333333333335', 'end': '427.3666666666667'}, 'split-method': 'auto'}",102.63333333333333
What is the human using to create these toggles?,Th human will use an axe and saw to create the toggles.,3VFJCI1K4ZYZO0JRKR788UQWX2BGRD,Determine what the human is creating.,very_high,What is the human using to create these toggles?,Th human will use an axe and saw to create the toggles.,['Existence'],['audio'],"[{0: [2.374, 4.101]}]",Human Survival,A35LVQB4S4W7ZB,"[{0: ['00:02.374', '00:04.101']}]",4299.0,https://www.dropbox.com/s/0fcd0nxx6vfgoc6/Joe-Robinet_8-clip-7.mp4?raw=1,Joe-Robinet_8-clip-7,"{'frames': {'start': '00:09:01.475', 'end': '00:10:31.398'}, 'seconds': {'start': '541.4748085816657', 'end': '631.3980652446919'}, 'split-method': 'auto'}",89.92325666302622
Is there fire?,Yes there is a fire,3VFJCI1K4ZYZO0JRKR788UQWX2BGRD,What is the human doing?,very_high,Is there fire?,Yes there is a fire,['Existence'],['scene'],"[{0: [0.0, 1.521]}]",Human Survival,A35LVQB4S4W7ZB,"[{0: ['00:00.000', '00:01.521']}]",4299.0,https://www.dropbox.com/s/cfccti4ffp12dxh/Chad-Zuber_4-clip-2.mp4?raw=1,Chad-Zuber_4-clip-2,"{'frames': {'start': '00:02:22.209', 'end': '00:03:32.612'}, 'seconds': {'start': '142.20873333333333', 'end': '212.6124'}, 'split-method': 'auto'}",70.40366666666668
What is the human creating out of the small stick?,The human is creating toggles.,3VFJCI1K4ZYZO0JRKR788UQWX2BGRD,Determine what the human is creating.,very_high,What is the human creating out of the small stick?,The human is creating toggles.,['Existence'],"['audio', 'scene']","[{0: [0.0, 0.791]}]",Human Survival,A35LVQB4S4W7ZB,"[{0: ['00:00.000', '00:00.791']}]",4299.0,https://www.dropbox.com/s/0fcd0nxx6vfgoc6/Joe-Robinet_8-clip-7.mp4?raw=1,Joe-Robinet_8-clip-7,"{'frames': {'start': '00:09:01.475', 'end': '00:10:31.398'}, 'seconds': {'start': '541.4748085816657', 'end': '631.3980652446919'}, 'split-method': 'auto'}",89.92325666302622
Is this batch of grain good?,"Yes, this grain is good. It is light and ""fluffy"" as said in the video.",3VNL7UK1XFI6QF0ODW6LQOR2K8OTFK,I want to understand the process of drying grain.,high,Is this batch of grain good?,"Yes, this grain is good. It is light and ""fluffy"" as said in the video. ",['Reasoning'],['audio'],"[{0: [35.135, 39.49]}]",Agriculture,A18BJWKNUEXZGA,"[{0: ['00:35.135', '00:39.490']}]",2580.0,https://www.dropbox.com/s/dsncuoxslxv3cx5/Millennial-Farmer_10-clip-0.mp4?raw=1,Millennial-Farmer_10-clip-0,"{'frames': {'start': '00:00:00.000', 'end': '00:01:00.494'}, 'seconds': {'start': '0.0', 'end': '60.493766666666666'}, 'split-method': 'auto'}",60.493766666666666
Are there advantages to growing a specific type of potato?,"Yes, certain potatoes are used for certain purposes because they have attributes that set them apart from others.",3VNL7UK1XFI6QF0ODW6LQOR2K8OTFK,I want to understand how potatoes are commercially harvested.,high,Are there advantages to growing a specific type of potato?,"Yes, certain potatoes are used for certain purposes because they have attributes that set them apart from others. ",['Other'],['audio'],"[{0: [30.769, 38.157]}]",Agriculture,A18BJWKNUEXZGA,"[{0: ['00:30.769', '00:38.157']}]",2580.0,https://www.dropbox.com/s/a3v0b5peynfadh8/Olly_s-Farm_6-clip-1.mp4?raw=1,Olly's-Farm_6-clip-1,"{'frames': {'start': '00:01:00.600', 'end': '00:02:01.360'}, 'seconds': {'start': '60.6', 'end': '121.36'}, 'split-method': 'auto'}",60.76
How do you determine what tree would be good to cut down?,A tree that has less limbs on the tree. The man in the video picked a tree that had only a few limbs towards the top so there is less branches to cut off.,3VNL7UK1XFI6QF0ODW6LQOR2K8OTFK,I want to understand more about logging. ,high,How do you determine what tree would be good to cut down?,A tree that has less limbs on the tree. The man in the video picked a tree that had only a few limbs towards the top so there is less branches to cut off. ,['Reasoning'],"['audio', 'scene']","[{0: [15.704, 20.19]}]",Agriculture,A18BJWKNUEXZGA,"[{0: ['00:15.704', '00:20.190']}]",2580.0,https://www.dropbox.com/s/ponwhoibixo0f7s/Hamiltonville-Farm_7-clip-15.mp4?raw=1,Hamiltonville-Farm_7-clip-15,"{'frames': {'start': '00:16:36.629', 'end': '00:17:37.590'}, 'seconds': {'start': '996.6289666666667', 'end': '1057.5898666666667'}, 'split-method': 'auto'}",60.96090000000004
What would the fertilizer corrode to make the machine unusable?,The fertilizer corroded holes the undercarriage and the metering system,3VNL7UK1XFI6QF0ODW6LQOR2K8OTFK,I want to understand the problems that farmers have,very_high,What would the fertilizer corrode to make the machine unusable?,The fertilizer corroded holes the undercarriage and the metering system ,['Reasoning'],['audio'],"[{0: [5.656, 15.792]}]",Agriculture,A18BJWKNUEXZGA,"[{0: ['00:05.656', '00:15.792']}]",2580.0,https://www.dropbox.com/s/jcnde9to28xg2i6/Welker-Farms-Inc_11-manual.mp4?raw=1,Welker-Farms-Inc_11-manual,"{'seconds': {'start': '0:40', 'end': '1:50'}, 'split-method': 'manual'}",70.0
Are potatoes hand dug on a commercial level?,"No, they use machines to dig the potatoes.",3VNL7UK1XFI6QF0ODW6LQOR2K8OTFK,I want to understand how potatoes are commercially harvested.,very_high,Are potatoes hand dug on a commercial level?,"No, they use machines to dig the potatoes. ",['Reasoning'],['scene'],"[{0: [0.0, 7.243]}]",Agriculture,A18BJWKNUEXZGA,"[{0: ['00:00.000', '00:07.243']}]",2580.0,https://www.dropbox.com/s/a3v0b5peynfadh8/Olly_s-Farm_6-clip-1.mp4?raw=1,Olly's-Farm_6-clip-1,"{'frames': {'start': '00:01:00.600', 'end': '00:02:01.360'}, 'seconds': {'start': '60.6', 'end': '121.36'}, 'split-method': 'auto'}",60.76
What could cause machines to break down?,The fertilizer used is very corrosive to the metal on the machines.,3VNL7UK1XFI6QF0ODW6LQOR2K8OTFK,I want to understand the problems that farmers have,very_high,What could cause machines to break down?,The fertilizer used is very corrosive to the metal on the machines. ,['Reasoning'],['audio'],"[{0: [0.0, 4.816]}]",Agriculture,A18BJWKNUEXZGA,"[{0: ['00:00.000', '00:04.816']}]",2580.0,https://www.dropbox.com/s/jcnde9to28xg2i6/Welker-Farms-Inc_11-manual.mp4?raw=1,Welker-Farms-Inc_11-manual,"{'seconds': {'start': '0:40', 'end': '1:50'}, 'split-method': 'manual'}",70.0
What is the man doing by the water?,The man is fishing by the water.,3WETL7AQWT79P195S5NLMZWR1HO53R,Determine what the man is doing.,very_high,What is the man doing by the water?,The man is fishing by the water.,"['Existence', 'Reasoning']",['scene'],"[{0: [56.278, 59.172]}, {1: [16.175, 18.449]}]",Human Survival,A35LVQB4S4W7ZB,"[{0: ['00:56.278', '00:59.172']}, {1: ['00:16.175', '00:18.449']}]",1263.0,https://www.dropbox.com/s/8s7erfo9aaib9nw/Joe-Robinet_1-clip-20.mp4?raw=1,Joe-Robinet_1-clip-20,"{'frames': {'start': '00:22:04.823', 'end': '00:23:09.421'}, 'seconds': {'start': '1324.8232803779945', 'end': '1389.4211363359796'}, 'split-method': 'auto'}",64.59785595798508
What did the human make from molten metal?,The human made a cup using casting with molten metal.,3WETL7AQWT79P195S5NLMZWR1HO53R,Determine what is happening to the metal.,very_high,What did the human make from molten metal?,The human made a cup using casting with molten metal.,"['Existence', 'Reasoning']",['scene'],"[{0: [37.857, 41.777]}, {1: [54.528, 56.959]}]",Human Survival,A35LVQB4S4W7ZB,"[{0: ['00:37.857', '00:41.777']}, {1: ['00:54.528', '00:56.959']}]",1263.0,https://www.dropbox.com/s/dwbezm2yw8b78sq/Primitive-Technology_11-clip-8.mp4?raw=1,Primitive-Technology_11-clip-8,"{'frames': {'start': '00:08:13.368', 'end': '00:09:15.388'}, 'seconds': {'start': '493.36787499999997', 'end': '555.3881666666666'}, 'split-method': 'auto'}",62.02029166666665
What is the human using the rock for?,The human is using the sharp rock to cut wood.,3WETL7AQWT79P195S5NLMZWR1HO53R,Determine what the human is doing to the rock.,very_high,What is the human using the rock for?,The human is using the sharp rock to cut wood.,"['Existence', 'Motion']",['scene'],"[{0: [31.75, 35.132]}, {1: [43.612, 46.843]}, {2: [54.818, 57.544]}, {3: [61.683, 63.096]}]",Human Survival,A35LVQB4S4W7ZB,"[{0: ['00:31.750', '00:35.132']}, {1: ['00:43.612', '00:46.843']}, {2: ['00:54.818', '00:57.544']}, {3: ['01:01.683', '01:03.096']}]",1263.0,https://www.dropbox.com/s/6mw6pkqtulqm5rh/Primitive-Technology_3-clip-1.mp4?raw=1,Primitive-Technology_3-clip-1,"{'frames': {'start': '00:01:02.329', 'end': '00:02:05.425'}, 'seconds': {'start': '62.32893333333333', 'end': '125.42530000000001'}, 'split-method': 'auto'}",63.096366666666675
